id,Name,home,price,email,properties
10940,casa linda,6802,349.61,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10941,casa cara,6824,4672.43,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10942,eren,4562,9735.31,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10943,casa fea,9017,8622.3,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10944,Luxory House Penhose li`duwhat,3001,2493.3,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10945,casa linda,4657,9040.34,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10946,eren,7093,9708.96,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10947,Luxory House Penhose li`duwhat,8865,1344.28,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10948,casa linda,2893,1519.92,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10949,casa cara,1959,8010.68,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10950,casa linda,3474,3968.11,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10951,eren,750,9026.22,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10952,casa fea,9023,6044.26,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10953,eren,2495,8085.43,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10954,micasa,8135,6012.35,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10955,casa linda,4357,3780.3,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10956,Luxory House Penhose li`duwhat,725,463.98,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10957,eren,5548,9876.78,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10958,casa cara,5083,8218.83,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10959,casa cara,9560,6688.9,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10960,casa cara,4165,8742.49,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10961,casa linda,3612,2772.33,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10962,casa fea,2618,678.66,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10963,casa fea,85,7237.82,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10964,micasa,5184,4876.43,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10965,casa fea,2447,2179.04,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10966,micasa,8326,3342.53,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10967,eren,4694,8941.72,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10968,casa fea,846,4016.44,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10969,micasa,5031,142.82,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10970,casa cara,1818,9180.89,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10971,micasa,8436,9328.7,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10972,Luxory House Penhose li`duwhat,4529,179.03,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10973,casa linda,5815,3170.57,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10974,casa linda,4065,7894.87,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10975,casa linda,1066,7428.09,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10976,eren,4748,6948.2,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10977,micasa,6573,4424.74,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10978,Luxory House Penhose li`duwhat,9285,4858.15,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10979,Luxory House Penhose li`duwhat,7156,9203.99,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10980,micasa,8109,9068.18,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10981,micasa,5578,9300.8,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10982,casa cara,9735,8709.98,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10983,eren,8630,2184.02,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10984,eren,289,4388.31,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10985,eren,5063,3755.65,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10986,casa fea,2727,6880.42,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10987,casa cara,908,9574.22,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10988,casa cara,7280,6799.69,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10989,Luxory House Penhose li`duwhat,3842,218.38,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10990,Luxory House Penhose li`duwhat,3935,2221.1,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10991,micasa,2689,4800.64,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10992,eren,5852,8861.21,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10993,micasa,3908,8145.9,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10994,eren,5270,7631.06,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10995,micasa,8951,347.76,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10996,casa fea,5787,2955.36,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10997,casa linda,3982,7410.31,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10998,casa fea,4353,8209.83,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10999,casa linda,2164,4232.34,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
